Object ID,State GNIS Code,Geographic Identifier - FIPS Code,State FIPS Postal Code,Name,Area of Land (Square Meters),Area of Water (Square Meters),Total Households,Total Households - Margin of Error,All Households that Have a Computer,All Households that Have a Computer - Margin of Error,Households that Have a Computer with Dial-up Internet Subscription Alone,Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Households that Have a Computer with a Broadband Internet Subscription,Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Households that Have a Computer without an Internet Subscription,Households that Have a Computer without an Internet Subscription - Margin of Error,Households that Have No Computer,Households that Have No Computer - Margin of Error,Percent of Households that Have No Computer,Percent of Households that Have No Computer - Margin of Error,Total Population in Households,Total Population in Households - Margin of Error,Population Under 18 Years in Households,Population Under 18 Years in Households - Margin of Error,All Population Under 18 Years in Households that Have a Computer,All Population Under 18 Years in Households that Have a Computer - Margin of Error,Population Under 18 Years that in Households that Have a Computer with Dial-up Internet Subscription Alone,Population Under 18 Years that in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population Under 18 Years that in Households that Have a Computer with a Broadband Internet Subscription,Population Under 18 Years in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population Under 18 Years in Households that Have a Computer without an Internet Subscription,Population Under 18 Years in Households that Have a Computer without an Internet Subscription - Margin of Error,Population Under 18 Years in Households that Have No Computer,Population Under 18 Years in Households that Have No Computer - Margin of Error,Population 18 to 64 Years in Households,Population 18 to 64 Years in Households - Margin of Error,All Population 18 to 64 Years in Households that Have a Computer,All Population 18 to 64 Years in Households that Have a Computer - Margin of Error,Population 18 to 64 Years in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 18 to 64 Years in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population 18 to 64 Years in Households that Have a Computer with a Broadband Internet Subscription,Population 18 to 64 Years in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population 18 to 64 Years in Households that Have a Computer without an Internet Subscription,Population 18 to 64 Years in Households that Have a Computer without an Internet Subscription - Margin of Error,Population 18 to 64 Years in Households that Have No Computer,Population 18 to 64 Years in Households that Have No Computer - Margin of Error,Population 65 Years and Over in Households,Population 65 Years and Over in Households - Margin of Error,All Population 65 Years and Over in Households that Have a Computer,All Population 65 Years and Over in Households that Have a Computer - Margin of Error,Population 65 Years and Over in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 65 Years and Over in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Population 65 Years and Over in Households that Have a Computer with a Broadband Internet Subscription,Population 65 Years and Over in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Population 65 Years and Over in Households that Have a Computer without an Internet Subscription,Population 65 Years and Over in Households that Have a Computer without an Internet Subscription - Margin of Error,Population 65 Years and Over in Households with No Computer,Population 65 Years and Over in Households with No Computer - Margin of Error,Population in Households that Have No Computer,Population in Households that Have No Computer - Margin of Error,Percent of Population in Households that Have No Computer,Percent of Population in Households that Have No Computer - Margin of Error,Percent of Population Under 18 in Households with No Computer,Percent of Population Under 18 in Households with No Computer - Margin of Error,Percent of Population 18 to 64 Years in Households with No Computer,Percent of Population 18 to 64 Years in Households with No Computer - Margin of Error,Percent of Population 65 Years and Over in Households with No Computer,Percent of Population 65 Years and Over in Households with No Computer - Margin of Error,Total Black or African American Population in Households,Total Black or African American Population in Households - Margin of Error,All Black or African American Population in Households that Have a Computer,All Black or African American Population in Households that Have a Computer - Margin of Error,Black or African American Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Black or African American Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Black or African American Population in Households that Have a Computer with a Broadband Internet Subscription,Black or African American Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Black or African American Population in Households that Have a Computer without an Internet Subscription,Black or African American Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Black or African American Population in Households with No Computer,Black or African American Population in Households with No Computer - Margin of Error,Percent of Black or African American Population in Households with No Computer,Percent of Black or African American Population in Households with No Computer - Margin of Error,Total American Indian and Alaska Native Population in Households,Total American Indian and Alaska Native Population in Households - Margin of Error,All American Indian and Alaska Native Population in Households that Have a Computer,All American Indian and Alaska Native Population in Households that Have a Computer - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer with Dial-up Internet Subscription Alone,American Indian and Alaska Native Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer with a Broadband Internet Subscription,American Indian and Alaska Native Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,American Indian and Alaska Native Population in Households that Have a Computer without an Internet Subscription,American Indian and Alaska Native Population in Households that Have a Computer without an Internet Subscription - Margin of Error,American Indian and Alaska Native Population in Households with No Computer,American Indian and Alaska Native Population in Households with No Computer - Margin of Error,Percent of American Indian and Alaska Native Population in Households with No Computer,Percent of American Indian and Alaska Native Population in Households with No Computer - Margin of Error,Total Asian Population in Households,Total Asian Population in Households - Margin of Error,All Asian Population in Households that Have a Computer,All Asian Population in Households that Have a Computer - Margin of Error,Asian Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Asian Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Asian Population in Households that Have a Computer with a Broadband Internet Subscription,Asian Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Asian Population in Households that Have a Computer without an Internet Subscription,Asian Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Asian Population in Households with No Computer,Asian Population in Households with No Computer - Margin of Error,Percent of Asian Population in Households with No Computer,Percent of Asian Population in Households with No Computer - Margin of Error,Total Native Hawaiian and Other Pacific Islander Population in Households,Total Native Hawaiian and Other Pacific Islander Population in Households - Margin of Error,All Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer,All Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with a Broadband Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer without an Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Native Hawaiian and Other Pacific Islander Population in Households with No Computer - Margin of Error,Percent of Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Percent of Native Hawaiian and Other Pacific Islander Population in Households with No Computer - Margin of Error,Total Some Other Race Population in Households,Total Some Other Race Population in Households - Margin of Error,All Some Other Race Population in Households that Have a Computer,All Some Other Race Population in Households that Have a Computer - Margin of Error,Some Other Race Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Some Other Race Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Some Other Race Population in Households that Have a Computer with a Broadband Internet Subscription,Some Other Race Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Some Other Race Population in Households that Have a Computer without an Internet Subscription,Some Other Race Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Some Other Race Population in Households with No Computer,Some Other Race Population in Households with No Computer - Margin of Error,Percent of Some Other Race Population in Households with No Computer,Percent of Some Other Race Population in Households with No Computer - Margin of Error,Total Two or More Races Population in Households,Total Two or More Races Population in Households - Margin of Error,All Two or More Races Population in Households that Have a Computer,All Two or More Races Population in Households that Have a Computer - Margin of Error,Two or More Races Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Two or More Races Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Two or More Races Population in Households that Have a Computer with a Broadband Internet Subscription,Two or More Races Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Two or More Races Population in Households that Have a Computer without an Internet Subscription,Two or More Races Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Two or More Races Population in Households with No Computer,Two or More Races Population in Households with No Computer - Margin of Error,Percent of Two or More Races Population in Households with No Computer,Percent of Two or More Races Population in Households with No Computer - Margin of Error,Total Non-Hispanic White Population in Households,Total Non-Hispanic White Population in Households - Margin of Error,All Non-Hispanic White Population in Households that Have a Computer,All Non-Hispanic White Population in Households that Have a Computer - Margin of Error,Non-Hispanic White Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Non-Hispanic White Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Non-Hispanic White Population in Households that Have a Computer with a Broadband Internet Subscription,Non-Hispanic White Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Non-Hispanic White Population in Households that Have a Computer without an Internet Subscription,Non-Hispanic White Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Non-Hispanic White Population in Households with No Computer,Non-Hispanic White Population in Households with No Computer - Margin of Error,Percent of Non-Hispanic White Population in Households with No Computer,Percent of Non-Hispanic White Population in Households with No Computer - Margin of Error,Total Hispanic or Latino Population in Households,Total Hispanic or Latino Population in Households - Margin of Error,All Hispanic or Latino Population in Households that Have a Computer,All Hispanic or Latino Population in Households that Have a Computer - Margin of Error,Hispanic or Latino Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Hispanic or Latino Population in Households that Have a Computer with Dial-up Internet Subscription Alone - Margin of Error,Hispanic or Latino Population in Households that Have a Computer with a Broadband Internet Subscription,Hispanic or Latino Population in Households that Have a Computer with a Broadband Internet Subscription - Margin of Error,Hispanic or Latino Population in Households that Have a Computer without an Internet Subscription,Hispanic or Latino Population in Households that Have a Computer without an Internet Subscription - Margin of Error,Hispanic or Latino Population in Households with No Computer,Hispanic or Latino Population in Households with No Computer - Margin of Error,Percent of Hispanic or Latino Population in Households with No Computer,Percent of Hispanic or Latino Population in Households with No Computer - Margin of Error,Shape Area,Shape Length
37,01102857,40,OK,Oklahoma,177662925723,3374587997,1474620,3107,1278772,3513,5806,340,1108243,4026,164723,2260,195848,2037,13.3,0.135273202839222,3808014,,955798,420,906245,1959,1395,214,798473,3437,106377,2961,49553,1965,2282720,805,2119979,3289,5914,434,1869791,5309,244274,4049,162741,3013,569496,672,434092,1815,5357,472,372845,2042,55890,1298,135404,1613,347698,3942,9.1,,5.2,0.20557475011262,7.1,0.131967712793211,23.8,0.28183994730224,270609,1951,232491,2282,608,273,193138,2049,38745,2133,38118,1772,14.1,0.646896314417415,287071,2757,250382,2779,954,188,205121,2695,44307,1591,36689,1300,12.8,0.435898090673452,80648,1189,77521,1308,259,160,71993,1512,5269,740,3127,542,3.9,0.669620793640421,4227,568,3532,490,0,22,3032,506,500,161,695,336,16.4,7.63568529789592,103905,3337,90857,3409,148,138,74718,2850,15991,1328,13048,1369,12.6,1.25430737920929,295080,4237,273773,4137,575,161,237644,4118,35554,1407,21307,1025,7.2,0.331529032553495,2520708,1082,2306183,3481,9683,653,2060155,5678,236345,4475,214525,3383,8.5,0.134158598719263,397336,598,360745,2206,639,225,306979,3100,53127,2638,36591,2081,9.2,0.523554673829975,274418929032.125,3307801.49902582
38,01155107,41,OR,Oregon,248606993270,6192386935,1591835,4000,1461755,4769,8446,558,1329086,5277,124223,2679,130080,2393,8.2,0.148920640402596,3993967,,865027,394,847747,1597,1647,441,787827,3291,58273,2904,17280,1492,2463545,957,2381035,3157,7358,756,2209124,5616,164553,4859,82510,2987,665395,897,563981,2496,7677,657,506248,3181,50056,1795,101414,2434,201204,4132,5,,2,0.17247776544802,3.3,0.121241058141236,15.2,0.365220282502773,73475,1678,67906,1685,51,44,60777,1916,7078,893,5569,1068,7.6,1.44321216051027,45209,2056,41141,1907,320,170,34998,1803,5823,793,4068,562,9,1.17382991372147,170726,1869,165815,1884,558,302,157408,1916,7849,991,4911,703,2.9,0.410565009837746,15522,687,14617,883,36,49,12258,982,2323,813,905,397,5.8,2.54460871094951,123958,4364,116449,3906,328,165,102390,3853,13731,1946,7509,1472,6.1,1.16819188696252,185772,3890,179969,3820,493,187,166952,3648,12524,1340,5803,947,3.1,0.50555077615019,3043455,1739,2891871,3839,14289,1132,2687149,6015,190433,5047,151584,3493,5,0.114735587846247,511939,864,482131,2951,1001,373,429630,4114,51500,3872,29808,2743,5.8,0.535715904169004,485172367900.613,3245538.65057504
39,01779798,42,PA,Pennsylvania,115884442321,3394589990,5025132,9263,4344824,10428,31741,1027,3944835,12973,368248,5226,680308,4551,13.5,0.0870586856791477,12366049,,2664849,567,2547957,3932,6210,823,2373549,6469,168198,5061,116892,3866,7560962,1393,7139487,6849,29927,1466,6627630,12451,481930,9070,421475,6546,2140238,1357,1581694,4776,27626,1129,1405214,4313,148854,3075,558544,4583,1096911,8877,8.9,,4.4,0.145070883850386,5.6,0.0865701933732331,26.1,0.213494800834885,1334293,5155,1184020,6415,4742,693,1014613,7069,164665,5576,150273,4382,11.3,0.325518402668086,23279,1727,20241,1656,92,72,18178,1645,1971,351,3038,461,13.1,1.7275233898559,412902,2230,399553,2309,947,265,380341,3096,18265,1816,13349,1141,3.2,0.27578457272812,3914,446,3404,387,25,33,3040,334,339,208,510,229,13,5.65925637217897,249896,5291,227934,5278,528,294,192411,5355,34995,3032,21962,2053,8.8,0.800191526950623,297956,5933,283338,6207,709,259,260608,5920,22021,1581,14618,1354,4.9,0.443804571779996,9545854,2644,8695100,8261,55437,1933,8131851,12995,507812,9667,850754,7678,8.9,0.0803949357639836,872804,1066,798966,3635,2189,693,701382,6036,95395,4107,73838,3574,8.5,0.409354453482456,205470650971.238,2099403.10040633
40,01219835,44,RI,Rhode Island,2677779902,1323670487,410885,1911,360113,2249,1496,266,333018,2255,25599,1063,50772,1636,12.4,0.393995516986937,1014869,,208160,195,202667,849,534,228,190336,1583,11797,1397,5493,821,640314,407,609979,2029,1338,375,573795,2909,34846,2066,30335,2012,166395,394,126629,1443,1122,229,115480,1484,10027,812,39766,1353,75594,2560,7.4,,2.6,0.394400400683324,4.7,0.314206405951077,23.9,0.811153904920241,65879,1762,60093,1826,163,121,54853,1923,5077,887,5786,870,8.8,1.29954307799368,5244,815,4127,786,0,30,3490,781,637,258,1117,418,21.3,7.25107402032997,33373,891,32484,930,26,46,30961,1050,1497,535,889,276,2.7,0.823952200302698,824,303,824,303,0,30,682,276,142,135,0,30,0,3.64077669902913,56519,2934,50200,2872,124,159,41210,2667,8866,1537,6319,1049,11.2,1.76293289674393,30965,1943,29213,1840,124,121,27139,1834,1950,539,1752,528,5.7,1.66778108220249,737089,911,684133,2022,2239,464,649533,2405,32361,1898,52956,2062,7.2,0.279608160493162,154688,298,140731,1618,463,301,123431,2791,16837,2094,13957,1592,9,1.02902159777637,5138826412.45703,684858.781468928
41,01779799,45,SC,South Carolina,77864918488,5075218778,1894711,6012,1633709,6569,7819,535,1415022,8373,210868,3941,261002,3102,13.8,0.157776261723421,4819128,,1093030,511,1038982,3007,2041,474,913376,5366,123565,4575,54048,2951,2915944,738,2692918,5927,8016,874,2368064,10598,316838,7765,223026,5881,810154,575,625436,2361,6969,673,548247,2816,70220,2205,184718,2319,461792,6977,9.6,,4.9,0.269973543299934,7.6,0.201674967326028,22.8,0.285784083142672,1290162,3349,1088000,5532,5108,960,869227,8093,213665,6724,202162,5559,15.7,0.428951964520896,16377,975,14862,964,26,20,12899,958,1937,489,1515,356,9.3,2.10285604737989,72985,1283,70845,1329,46,52,66853,1498,3946,839,2140,499,2.9,0.681756466438078,2791,492,2214,358,0,29,1900,314,314,153,577,332,20.7,11.3233678603396,76800,3469,67267,3397,355,289,54766,3330,12146,1614,9533,1566,12.4,1.96046398725671,104875,3450,99020,3454,134,119,88015,3263,10871,1219,5855,712,5.6,0.653590739263462,3085839,1560,2864568,4234,11032,916,2609825,8872,243711,6823,221271,3738,7.2,0.12107974222846,265670,827,235514,2785,780,423,195827,3572,38907,3000,30156,2657,11.4,0.999488547804569,117400772448.367,1913780.73006024
42,01785534,46,SD,South Dakota,196346981786,3382720225,341565,2003,296335,2264,1843,201,264247,2334,30245,1032,45230,1063,13.2,0.301370934756506,830281,,211579,421,199516,937,392,168,182674,1359,16450,1033,12063,878,489879,577,457788,1374,2071,367,417162,2017,38555,1405,32091,1309,128823,553,95894,987,1344,194,83994,1019,10556,610,32929,1079,77083,1910,9.3,,5.7,0.414819920427016,6.6,0.267097418950193,25.6,0.830364780822806,14929,757,13122,932,69,102,10880,921,2173,648,1807,714,12.1,4.74309324734362,70236,1078,48946,1422,246,116,39118,1441,9582,910,21290,1258,30.3,1.72962667406267,12094,463,11450,512,44,39,9699,600,1707,566,644,288,5.3,2.3726043554549,271,99,237,96,0,22,200,84,37,33,34,38,12.5,13.2519449145052,6320,845,5594,735,160,136,4706,704,728,333,726,363,11.5,5.53451058030788,22081,1521,21041,1511,0,22,19158,1403,1883,347,1040,235,4.7,1.01360730718486,685692,725,635569,1644,3144,472,585178,2502,47247,1890,50123,1538,7.3,0.224165755985374,30669,305,28215,539,306,182,24336,772,3573,597,2454,472,8,1.53695475234524,391981981880.488,2963038.79879796
43,01325873,47,TN,Tennessee,106802728188,2350123465,2567061,6524,2185963,7772,10737,624,1916466,9684,258760,3959,381098,3547,14.8,0.132922686254343,6496195,,1498210,871,1411718,3715,3050,479,1252590,5934,156078,4590,86492,3958,3983552,1237,3667713,6762,11318,1006,3273914,11872,382481,7683,315839,6443,1014433,977,744253,3135,9476,749,649613,3792,85164,2562,270180,3137,672511,8186,10.4,,5.8,0.264160604024832,7.9,0.161721335323555,26.6,0.308171097961599,1075296,3501,901769,5364,2058,694,748795,6902,150916,4889,173527,4880,16.1,0.450776790368846,17311,1115,14947,1097,91,79,12414,947,2442,591,2364,355,13.7,1.85250605711499,110279,1420,107424,1438,149,99,102205,1483,5070,801,2855,513,2.6,0.463987787200551,3701,503,3188,443,0,29,2755,440,433,197,513,277,13.9,7.24349993921094,88995,3591,77143,3304,237,199,63308,3424,13598,1437,11852,1709,13.3,1.84361264269517,139290,4299,130238,4227,250,109,113954,3880,16034,1598,9052,827,6.5,0.558820449589935,4823344,1744,4374469,7022,20433,1399,3950491,13533,403545,9523,448875,6926,9.3,0.143553892698399,345931,553,309304,3037,892,355,261281,4452,47131,3386,36627,3052,10.6,0.882094494697295,166479132010.395,2621414.14746378
44,01779801,48,TX,Texas,676653171537,19006305260,9553046,18343,8525218,22766,31616,1041,7514573,27989,979029,9093,1027828,7498,10.8,0.0757204389059145,27285450,,7278470,1047,6843647,9114,13717,1520,6009159,20069,820771,14424,434823,9273,16760565,1568,15664633,16267,39509,2298,13985892,32272,1639232,21832,1095932,16013,3246415,1482,2599103,5229,23971,1186,2285690,6733,289442,4122,647312,5170,2178067,19213,8,,6,0.127400250925255,6.5,0.0955377802946458,19.9,0.158992247752583,3224432,6999,2875602,9267,9896,1653,2477893,12311,387813,9739,348830,6820,10.8,0.210202534662332,132035,4954,121175,4810,546,395,105245,4528,15384,1629,10860,1148,8.2,0.812854692639486,1292944,5075,1266536,5314,2002,512,1211464,5743,53070,3351,26408,2170,2,0.167642443085513,23102,1181,21653,1132,12,21,18900,1266,2741,810,1449,561,6.3,2.40709936246115,1574544,19548,1415624,19238,4220,985,1186360,16337,225044,8131,158920,5827,10.1,0.34821580936004,712689,12909,684444,12979,1492,467,628643,12546,54309,2905,28245,1665,4,0.222320165012556,11552378,3836,10974925,9132,38556,1908,10180383,18684,755986,14674,577453,8446,5,0.0730916455435599,10746176,2476,9538804,18278,25554,2319,7991529,35085,1521721,24224,1207372,18073,11.2,0.168160831161919,948772603667.359,8498747.68231443
45,01455989,49,UT,Utah,212886221680,6998824394,957619,2261,903951,2839,4424,373,816963,3313,82564,2071,53668,1544,5.6,0.160689337276376,2998673,,915890,303,902618,1444,1440,395,843250,3872,57928,3311,13272,1388,1767401,614,1726994,1939,4471,631,1583870,4844,138653,4353,40407,1863,315382,567,276019,1281,4066,400,247330,1711,24623,1156,39363,1453,93042,2740,3.1,,1.4,0.151545824859747,2.3,0.105406023517745,12.5,0.460164381099225,34507,1199,32669,1398,57,68,27693,1500,4919,1310,1838,720,5.3,2.07830880860709,31839,1277,25077,1325,30,32,20703,1388,4344,570,6762,670,21.2,1.92422472954122,68461,1336,66899,1354,219,173,63141,1466,3539,796,1562,397,2.3,0.578180349246111,26600,1021,25065,1165,13,17,22374,1309,2678,785,1535,663,5.8,2.48261977525411,155992,4590,148072,4589,204,158,129209,4701,18659,2570,7920,1409,5.1,0.890811206959821,88101,2758,86621,2735,187,151,80956,2677,5478,763,1480,331,1.7,0.372006410625236,2359117,979,2299278,2376,8617,894,2137651,5475,153010,5222,59839,2162,2.5,0.0916384132490758,415860,478,395072,2202,961,338,344233,4100,49878,3825,20788,2143,5,0.515285621723364,368286055480.023,2557182.52571818
46,01779802,50,VT,Vermont,23874175944,1030416650,259589,1229,230736,1312,1937,213,206470,1445,22329,930,28853,897,11.1,0.341515861895596,599602,,117840,176,114504,610,286,121,105717,943,8501,703,3336,576,372217,335,354732,1093,1803,246,324398,1786,28531,1498,17485,1060,109545,313,87545,914,1405,229,77755,1051,8385,689,22000,859,42821,1481,7.1,,2.8,0.488780083150029,4.7,0.284748729954709,20.1,0.782050229222116,6786,408,6274,489,0,22,5703,564,571,233,512,320,7.5,4.69372101426942,2007,305,1774,286,35,26,1564,262,175,84,233,95,11.6,4.39235665784036,9724,418,9372,480,11,11,8809,546,552,313,352,226,3.6,2.31893146813948,177,78,150,82,0,22,140,82,10,10,27,24,15.3,11.7757019740841,2152,349,2090,344,0,22,1819,314,271,169,62,57,2.9,2.60716321642769,11392,675,10752,669,29,23,9737,687,986,230,640,146,5.6,1.23761639456604,559659,416,519106,1631,3406,392,473580,2463,42120,1916,40553,1562,7.2,0.279046547843012,10378,199,9897,251,16,14,8897,307,984,259,481,151,4.6,1.45228418646254,48272262368.6875,1281146.38406649
47,01779803,51,VA,Virginia,102257717110,8528531774,3128415,7210,2811441,7978,14257,862,2547670,9894,249514,3638,316974,3124,10.1,0.0970902351034036,8169581,,1863060,836,1812773,2786,3250,606,1669220,6141,140303,4853,50287,2799,5104589,1182,4872418,6475,14037,1341,4490802,11514,367579,7768,232171,6011,1201932,913,952268,3169,11801,812,855252,3980,85215,2363,249664,3129,532122,7332,6.5,,2.7,0.150231825129025,4.5,0.117752077300356,20.8,0.259852261953459,1538079,5518,1384923,6875,4987,854,1193261,8790,186675,5688,153156,4514,10,0.291300638333258,21885,1347,20293,1316,16,17,18391,1321,1886,358,1592,300,7.3,1.29562127611331,522170,3386,514256,3449,650,278,499031,3529,14575,1644,7914,813,1.5,0.155385934039704,5298,500,5116,496,0,28,4815,498,301,156,182,82,3.4,1.51341806341826,204362,6360,192685,6421,1172,774,166073,5616,25440,3037,11677,1769,5.7,0.847158982833811,300373,6008,290460,6268,693,229,273544,6042,16223,1250,9913,1083,3.3,0.354457540330553,5098399,1940,4777136,6364,20625,1297,4448597,10141,307914,7539,321263,5714,6.3,0.112048747340464,753472,1210,712567,3351,2309,901,640322,5243,69936,4319,40905,3197,5.4,0.424212852518214,167393387789.438,3720009.40071729
48,01779804,53,WA,Washington,172112588220,12559278850,2800423,5474,2595537,6305,12295,700,2408871,7094,174371,2899,204886,3275,7.3,0.116068900909783,7151776,,1630046,417,1588826,2462,3540,818,1500563,4579,84723,3679,41220,2400,4477220,933,4335731,4166,12074,1273,4092928,7026,230729,5508,141489,4099,1044510,896,895308,3308,10160,618,818031,3560,67117,2225,149202,2960,331911,5597,4.6,,2.5,0.147233687521553,3.2,0.0915499786737319,14.3,0.283121429816942,258072,3247,243869,3134,1028,618,222222,3474,20619,1537,14203,1397,5.5,0.536874841638758,91612,2474,82319,2477,451,182,72675,2410,9193,1136,9293,791,10.1,0.818815889850887,597474,3218,580716,3366,1333,424,558393,3618,20990,1792,16758,1250,2.8,0.208668006653804,46935,1218,44742,1232,128,126,41254,1523,3360,797,2193,524,4.7,1.10983363553234,305792,7461,279435,7088,777,378,251148,6662,27510,2645,26357,2420,8.6,0.762933779911563,406171,5467,395925,5432,822,237,374067,5491,21036,1674,10246,965,2.5,0.23514596778002,4947861,1764,4735809,4536,20339,1587,4484249,7246,231221,5705,212052,4460,4.3,0.0901270107147489,895427,906,824407,3844,1921,606,739607,5615,82879,4335,71020,3574,7.9,0.399058497807688,383121257587.906,5712576.49965079
49,01779805,54,WV,West Virginia,62266474513,489028543,734676,2910,601224,3089,3568,359,528930,3257,68726,1556,133452,2142,18.2,0.282539983807063,1781035,,371910,582,356005,1543,865,265,322938,2069,32202,1803,15905,1423,1074039,667,980473,2741,4118,589,879900,4248,96455,3247,93566,2623,335086,606,229969,1925,2841,368,200008,2107,27120,1295,105117,1985,214588,3584,12,,4.3,0.382560918307785,8.7,0.244158388664252,31.4,0.589662342300419,58823,1212,52604,1323,110,80,44743,1608,7751,983,6219,679,10.6,1.13356964025542,3489,448,2894,439,27,48,2510,431,357,145,595,213,17.1,5.69867051072284,14174,600,13598,604,6,9,12870,635,722,232,576,214,4.1,1.4999746671016,335,122,244,100,0,27,241,101,3,6,91,81,27.2,22.0627522274729,6597,1033,6283,1002,48,78,5440,932,795,329,314,219,4.8,3.23494353376617,30830,1237,28783,1294,20,21,26175,1331,2588,442,2047,438,6.6,1.39549303060362,1648550,1030,1445078,4332,7533,875,1295230,5698,142315,3863,203472,4290,12.3,0.260114401804185,25208,507,23397,690,130,148,21281,819,1986,475,1811,407,7.2,1.60808814027241,103045995644.488,2614070.38582527
50,01779806,55,WI,Wisconsin,140290039723,29344951758,2343129,6471,2061845,6806,16685,630,1869284,7438,175876,2452,281284,2241,12,0.0897114188065974,5631740,,1286870,485,1238291,2334,2798,405,1153083,3390,82410,2784,48579,2337,3454145,876,3280663,3842,15440,812,3040663,5553,224560,3746,173482,3493,890725,785,675315,2314,14563,676,597769,2660,62983,1632,215410,2130,437471,4712,7.8,,3.8,0.181597852294824,5,0.101116858372454,24.2,0.238179354793549,348611,1950,302040,2337,879,335,253792,3308,47369,2613,46571,2431,13.4,0.693323602164179,48265,1148,41860,1114,287,91,36433,1149,5140,507,6405,543,13.3,1.07985267357363,155419,1338,150384,1453,223,118,140579,1811,9582,1346,5035,922,3.2,0.592579100223977,1913,408,1347,210,30,30,1161,223,156,85,566,347,29.6,17.0060522554669,114330,3541,101484,3651,61,51,85417,3549,16006,1706,12846,1451,11.2,1.22049102627807,131140,3646,125376,3516,427,144,113546,3529,11403,1074,5764,809,4.4,0.604673739490574,4602496,1229,4258200,4043,30498,1285,3969603,6036,258099,4293,344296,3935,7.5,0.0854737483481964,377730,481,346459,2148,510,191,304382,3023,41567,2370,31271,2155,8.3,0.570415922875014,287412766182.25,3531267.26152137
