infornk,modzcta,perc,physrnk,mindist,svirnk,avgsvi
0.12994350282485875,10001,0.088225644,0.5706214689265536,2127.586765473789,0.1864406779661017,0.3733285714285714
0.9943502824858758,10002,0.34022678,0.11299435028248588,347.8432745753472,0.7853107344632768,0.7796466666666666
0.1016949152542373,10003,0.07662358,0.24858757062146894,829.6359011465611,0.14124293785310735,0.3235692307692307
0.03389830508474576,10004,0.013412178,0.4406779661016949,1595.9982358317416,0.01694915254237288,0.17884
0.02824858757062147,10005,0.013202021999999999,0.3220338983050847,1158.106370690516,0.02824858757062147,0.1924
0.011299435028248588,10006,0.0,0.3785310734463277,1334.9938876111999,0.005649717514124294,0.1084
0.1977401129943503,10007,0.105386836,0.2598870056497175,872.620861689327,0.23163841807909605,0.3918714285714286
0.5988700564971752,10009,0.174443075,0.10734463276836158,340.1107060108221,0.5028248587570622,0.6236100000000001
0.1694915254237288,10010,0.096999178,0.15819209039548024,509.0883239312597,0.15819209039548024,0.34991000000000005
0.07344632768361582,10011,0.064376485,0.519774011299435,1997.5216953850809,0.15254237288135594,0.3390833333333333
0.2542372881355932,10012,0.11642318300000001,0.14124293785310735,470.86957390080863,0.1807909604519774,0.3730222222222223
0.519774011299435,10013,0.152768976,0.23163841807909605,784.5114234443912,0.24858757062146894,0.40563333333333335
0.06779661016949153,10014,0.057398652,0.4463276836158192,1631.5803554419024,0.06779661016949153,0.22982222222222226
0.15819209039548024,10016,0.091933561,0.1807909604519774,633.8661115084434,0.13559322033898305,0.32327500000000003
0.05084745762711865,10017,0.0501923,0.4067796610169492,1465.6817773474038,0.011299435028248588,0.16948000000000002
0.03954802259887006,10018,0.043443085,0.5819209039548022,2201.6355601485047,0.1694915254237288,0.3578
0.2033898305084746,10019,0.10562528300000001,0.711864406779661,2957.364818458757,0.1751412429378531,0.36842631578947377
0.062146892655367235,10021,0.055218264,0.2711864406779661,1093.0825603525773,0.0847457627118644,0.2391636363636364
0.0903954802259887,10022,0.068709719,0.4293785310734463,1571.0725899537692,0.03389830508474576,0.19362666666666667
0.07909604519774012,10023,0.066543563,0.7740112994350282,3161.6873529962754,0.1016949152542373,0.28517000000000003
0.11299435028248588,10024,0.080235155,0.672316384180791,2752.889393319048,0.23728813559322035,0.3932529411764705
0.23163841807909605,10025,0.112628271,0.4915254237288136,1892.6248915934286,0.3615819209039548,0.5248285714285715
0.6779661016949152,10026,0.186687248,0.24293785310734464,826.2860030855787,0.5649717514124294,0.6610636363636362
0.7288135593220338,10027,0.19665210600000002,0.0847457627118644,305.10482494038865,0.5310734463276836,0.6475823529411765
0.04519774011299435,10028,0.046510957,0.3389830508474576,1219.4533574596146,0.03954802259887006,0.2032272727272728
0.8870056497175142,10029,0.24413422699999998,0.23728813559322035,801.2531847494638,0.864406779661017,0.8285374999999999
0.6666666666666666,10030,0.18479957,0.13559322033898305,425.9016017799031,0.7344632768361582,0.7570874999999999
0.7005649717514124,10031,0.191958885,0.22033898305084745,732.9382551265145,0.847457627118644,0.8199363636363636
0.7627118644067796,10032,0.203329344,0.11864406779661017,351.0031986999199,0.8926553672316384,0.8657916666666666
0.615819209039548,10033,0.17662407,0.3163841807909605,1154.4360452906285,0.807909604519774,0.7876444444444445
0.5310734463276836,10034,0.156899271,0.1751412429378531,579.5880983783882,0.7062146892655368,0.7387125
0.9830508474576272,10035,0.299390508,0.12429378531073447,400.8022577230705,0.9209039548022598,0.9187800000000002
0.22033898305084745,10036,0.10739117699999999,0.6101694915254238,2436.955852379307,0.192090395480226,0.37438181818181815
0.7966101694915254,10037,0.20912209199999998,0.0903954802259887,305.40598835991494,0.8135593220338984,0.7938571428571429
0.8531073446327684,10038,0.226656291,0.14689265536723164,482.3149680657849,0.5819209039548022,0.6697999999999998
0.6949152542372882,10039,0.190397029,0.2768361581920904,1093.3663092490087,0.768361581920904,0.7741571428571429
0.4915254237288136,10040,0.150312646,0.2033898305084746,693.5012898978163,0.7570621468926554,0.76769
0.10734463276836158,10044,0.077016007,0.01694915254237288,8.45439337382353,0.6101694915254238,0.6856
0.096045197740113,10065,0.074077141,0.3107344632768362,1147.4682768625294,0.07909604519774012,0.2344875
0.14124293785310735,10069,0.08951189,0.8192090395480226,3734.882975647745,0.2033898305084746,0.3759
0.05649717514124294,10075,0.053839015,0.3728813559322034,1334.5670539008595,0.05649717514124294,0.22067777777777772
0.11864406779661017,10128,0.085396582,0.1864406779661017,642.4705067113644,0.12429378531073447,0.30437272727272724
0.022598870056497175,10280,0.010937456000000002,0.4576271186440678,1641.4758730904405,0.022598870056497175,0.18825
0.005649717514124294,10282,0.0,0.4180790960451977,1561.1226357055048,0.062146892655367235,0.2219
0.7062146892655368,10301,0.19238614399999998,0.4519774011299435,1636.5335557612354,0.4576271186440678,0.5975444444444445
0.6610169491525424,10302,0.18464672199999999,0.4689265536723164,1734.162762149516,0.3898305084745763,0.5418499999999999
0.8192090395480226,10303,0.21810822800000002,0.327683615819209,1190.1332674957432,0.615819209039548,0.6947583333333335
0.864406779661017,10304,0.23635852899999998,0.655367231638418,2716.74244588023,0.5875706214689266,0.6727214285714286
0.5819209039548022,10305,0.171909344,0.8022598870056498,3456.228120184563,0.4632768361581921,0.6058133333333333
0.5141242937853108,10306,0.152310099,0.7288135593220338,2976.82929295422,0.20903954802259886,0.37866875
0.23728813559322035,10307,0.115211484,1.0,13541.956212776182,0.05084745762711865,0.215775
0.192090395480226,10308,0.10484006900000001,0.9152542372881356,5387.967855686077,0.096045197740113,0.26975000000000005
0.2711864406779661,10309,0.118634364,0.9943502824858758,10547.696737945673,0.04519774011299435,0.2087125
0.6440677966101694,10310,0.182305136,0.7966101694915254,3378.011822545841,0.3502824858757062,0.5176363636363637
0.1807909604519774,10312,0.10106248300000001,0.9548022598870056,7230.983988931139,0.07344632768361582,0.2334941176470588
0.288135593220339,10314,0.119923364,0.7062146892655368,2941.014221742956,0.2542372881355932,0.410404
0.9548022598870056,10451,0.27699734600000003,0.1016949152542373,335.91336049462194,0.943502824858757,0.9387769230769228
0.9209039548022598,10452,0.25926102100000004,0.096045197740113,330.6709075423925,0.9661016949152542,0.9674470588235294
0.9265536723163842,10453,0.26202828899999997,0.384180790960452,1375.7392452041668,0.9887005649717514,0.9861333333333332
0.9887005649717514,10454,0.330786823,0.1638418079096045,514.7592791103217,0.9717514124293786,0.9754416666666664
0.943502824858757,10455,0.276181426,0.2542372881355932,861.099951934553,0.96045197740113,0.96139375
0.8926553672316384,10456,0.246283534,0.07909604519774012,291.42878751147686,0.9830508474576272,0.98502
0.9491525423728814,10457,0.276880201,0.15254237288135594,493.5891266339468,0.9943502824858758,0.9867
0.7796610169491526,10458,0.20695462899999997,0.5423728813559322,2066.576492862162,0.9322033898305084,0.9265368421052632
0.96045197740113,10459,0.27742763800000003,0.423728813559322,1568.692809631816,0.9774011299435028,0.9810722222222221
0.9774011299435028,10460,0.294443988,0.3446327683615819,1286.3375612918285,0.9378531073446328,0.9385421052631578
0.6101694915254238,10461,0.175122937,0.3333333333333333,1217.2259241491654,0.7457627118644068,0.7637315789473684
0.6214689265536724,10462,0.17786365,0.4971751412429379,1912.7945581662586,0.8757062146892656,0.8349000000000002
0.4519774011299435,10463,0.14507654,0.5649717514124294,2100.424729406982,0.6892655367231638,0.7347263157894736
0.576271186440678,10464,0.170516129,0.8361581920903954,3948.0906036624974,0.536723163841808,0.6481
0.5536723163841808,10465,0.165630596,0.8587570621468926,4219.4687560860575,0.576271186440678,0.6644533333333335
0.7344632768361582,10466,0.19813085100000002,0.5536723163841808,2076.4731813361223,0.8022598870056498,0.7867260869565217
0.8022598870056498,10467,0.21260102399999997,0.192090395480226,645.4245579769848,0.9548022598870056,0.958425
0.711864406779661,10468,0.193384678,0.5310734463276836,2057.870966812289,0.9265536723163842,0.9263555555555556
0.655367231638418,10469,0.183628278,0.2937853107344633,1124.6230332613306,0.751412429378531,0.7642407407407407
0.6384180790960452,10470,0.18116946899999997,0.5480225988700564,2068.773496652261,0.6497175141242938,0.7158333333333333
0.3446327683615819,10471,0.13025774199999998,0.6384180790960452,2701.141241435843,0.5706214689265536,0.6613100000000001
0.9096045197740112,10472,0.25734367399999997,0.6271186440677966,2659.361382299321,0.9491525423728814,0.95668
0.768361581920904,10473,0.205640593,0.8531073446327684,4169.8979689044,0.8531073446327684,0.8210642857142857
0.9717514124293786,10474,0.28519839399999997,0.6497175141242938,2716.162488323742,1.0,0.9886666666666668
0.807909604519774,10475,0.215446263,0.5875706214689266,2234.8118133391235,0.8813559322033898,0.8423499999999999
0.1751412429378531,11004,0.097287888,0.9717514124293786,7934.206054145986,0.10734463276836158,0.28657894736842104
0.4011299435028249,11101,0.139634929,0.5028248587570622,1914.9912883496088,0.5084745762711864,0.6326149999999999
0.3050847457627119,11102,0.12163499300000001,0.5254237288135594,2018.5254307760615,0.3107344632768362,0.4838153846153847
0.3333333333333333,11103,0.129682826,0.536723163841808,2062.578866398747,0.3389830508474576,0.4991421052631578
0.4689265536723164,11104,0.148591382,0.3559322033898305,1297.7600208877766,0.3728813559322034,0.5368636363636363
0.3502824858757062,11105,0.132972451,0.7627118644067796,3086.053013710025,0.22033898305084745,0.3852357142857144
0.3785310734463277,11106,0.135977953,0.4124293785310734,1539.2575775533112,0.4915254237288136,0.621125
0.01694915254237288,11109,0.01,0.4858757062146893,1807.199774445463,0.11864406779661017,0.2975
0.12429378531073447,11201,0.08814343699999999,0.1977401129943503,668.9901096426864,0.24293785310734464,0.4047333333333333
0.8305084745762712,11203,0.220681352,0.288135593220339,1109.5529743134057,0.632768361581921,0.7014540540540541
0.847457627118644,11204,0.223496833,0.8248587570621468,3913.5889798793846,0.7175141242937854,0.7414677419354839
0.6836158192090396,11205,0.189458868,0.21468926553672316,720.1030716364803,0.4971751412429379,0.6218062499999999
0.903954802259887,11206,0.255369232,0.05084745762711865,170.11430115705815,0.7909604519774012,0.7802199999999998
0.7853107344632768,11207,0.208103708,0.04519774011299435,150.75217563086562,0.903954802259887,0.8686684210526315
0.7740112994350282,11208,0.205912591,0.22598870056497175,733.1302154405812,0.8700564971751412,0.8290645161290324
0.327683615819209,11209,0.127414856,0.8418079096045198,4010.162977617548,0.3954802259887006,0.5494444444444444
0.423728813559322,11210,0.142410078,0.7401129943502824,2994.72601111091,0.5254237288135594,0.6454939393939394
0.8361581920903954,11211,0.22255027100000002,0.12994350282485875,404.084491238176,0.3333333333333333,0.4977733333333334
0.9322033898305084,11212,0.27061802100000004,0.06779661016949153,258.38476830586427,0.8983050847457628,0.8674360000000001
0.8700564971751412,11213,0.23722840399999998,0.07344632768361582,273.5535005610724,0.8361581920903954,0.8132157894736843
0.5649717514124294,11214,0.168952369,0.5988700564971752,2318.300496365971,0.7288135593220338,0.7512029411764706
0.0847457627118644,11215,0.067192024,0.7909604519774012,3301.356093472681,0.14689265536723164,0.3370857142857143
0.6497175141242938,11216,0.18278350000000002,0.3898305084745763,1383.9298621461485,0.519774011299435,0.6407739130434783
0.14689265536723164,11217,0.08977157599999999,0.2824858757062147,1100.200501003396,0.2768361581920904,0.4445875
0.7401129943502824,11218,0.198904175,0.7344632768361582,2983.9230852899823,0.6440677966101694,0.711792
1.0,11219,0.34200734299999996,0.903954802259887,5091.918659904781,0.8248587570621468,0.8080821428571429
0.7909604519774012,11220,0.20873616899999997,0.9096045197740112,5365.683336371243,0.8587570621468926,0.8277633333333333
0.8135593220338984,11221,0.21656761300000002,0.20903954802259886,701.6258223772943,0.7627118644067796,0.76919375
0.3615819209039548,11222,0.13417395,0.1694915254237288,569.2847590222149,0.12994350282485875,0.3140125
0.559322033898305,11223,0.167168134,0.3672316384180791,1333.6168467912776,0.711864406779661,0.7390838709677419
0.9378531073446328,11224,0.271215279,0.05649717514124294,217.55184292394944,0.7966101694915254,0.7860583333333334
0.7457627118644068,11225,0.20183276600000002,0.3050847457627119,1143.9897595954649,0.5480225988700564,0.6540874999999999
0.8418079096045198,11226,0.22299447,0.4011299435028249,1448.0304284614942,0.7401129943502824,0.7600857142857144
0.4180790960451977,11228,0.141455928,0.8870056497175142,4689.970591145913,0.4745762711864407,0.6155047619047619
0.5028248587570622,11229,0.151883831,0.022598870056497175,10.654768886855996,0.4689265536723164,0.6147375
0.7570621468926554,11230,0.20301505,0.6949152542372882,2911.531962055745,0.6779661016949152,0.7303314285714286
0.2768361581920904,11231,0.119038263,0.6214689265536724,2461.218256975069,0.1638418079096045,0.3555083333333333
0.480225988700565,11232,0.149993723,0.8700564971751412,4449.581324954502,0.7231638418079096,0.7455555555555554
0.8757062146892656,11233,0.24092916,0.2994350282485876,1133.5355558481453,0.8192090395480226,0.8018409090909091
0.3672316384180791,11234,0.134443612,0.7005649717514124,2917.761223196699,0.2824858757062147,0.4676488372093024
0.6892655367231638,11235,0.190189463,0.3954802259887006,1402.3063302470816,0.5536723163841808,0.6548107142857142
0.4971751412429379,11236,0.151761419,0.6836158192090396,2891.415073030438,0.4463276836158192,0.5936046511627907
0.672316384180791,11237,0.185992223,0.2655367231638418,1055.5884851743126,0.8305084745762712,0.8114071428571429
0.3389830508474576,11238,0.129888354,0.3502824858757062,1287.657999901027,0.3446327683615819,0.516
0.9661016949152542,11239,0.278966102,0.6666666666666666,2728.648008446589,0.8418079096045198,0.81555
0.8983050847457628,11354,0.24661115,0.751412429378531,3030.064392016397,0.6666666666666666,0.7207157894736842
0.9152542372881356,11355,0.25820005100000004,0.6440677966101694,2711.9042774133336,0.6836158192090396,0.7303399999999999
0.751412429378531,11356,0.202525281,0.847457627118644,4027.7729262980934,0.480225988700565,0.6175285714285713
0.3954802259887006,11357,0.139421043,0.9209039548022598,5407.572727129417,0.3220338983050847,0.4932714285714286
0.4632768361581921,11358,0.1469707,0.8926553672316384,4933.310947681937,0.2994350282485876,0.4789454545454545
0.20903954802259886,11360,0.106018559,0.9491525423728814,7080.209047642016,0.1977401129943503,0.3748166666666666
0.1638418079096045,11361,0.09249215599999999,0.9322033898305084,5880.252251096639,0.288135593220339,0.4698866666666667
0.4124293785310734,11362,0.141109598,0.943502824858757,6744.052676196054,0.3050847457627119,0.4834000000000001
0.3163841807909605,11363,0.12632317099999998,0.9661016949152542,7699.032119028954,0.11299435028248588,0.29610000000000003
0.13559322033898305,11364,0.088884164,0.8813559322033898,4492.061694064388,0.2655367231638418,0.4241428571428572
0.4463276836158192,11365,0.14388061800000002,0.7175141242937854,2965.051532915535,0.423728813559322,0.5727
0.22598870056497175,11366,0.11182363199999999,0.4745762711864407,1795.048987639922,0.384180790960452,0.5380875
0.5480225988700564,11367,0.165446806,0.768361581920904,3113.4558434545124,0.6271186440677966,0.7004636363636364
0.7231638418079096,11368,0.196405477,0.03389830508474576,38.111983453278704,0.8870056497175142,0.8565454545454544
0.632768361581921,11369,0.181059589,0.576271186440678,2127.6525625665563,0.7740112994350282,0.7780153846153847
0.4576271186440678,11370,0.14614480900000001,0.632768361581921,2696.396506412676,0.4350282485875706,0.5825888888888888
0.5423728813559322,11372,0.16470341,0.011299435028248588,6.373010330062961,0.655367231638418,0.7162799999999999
0.536723163841808,11373,0.15699961099999998,0.02824858757062147,18.057926249436733,0.672316384180791,0.7278560000000001
0.4858757062146893,11374,0.150020028,0.5141242937853108,1970.7836455348904,0.4124293785310734,0.5670437500000001
0.2655367231638418,11375,0.117996449,0.7853107344632768,3245.0304224368465,0.327683615819209,0.4944040000000001
0.4745762711864407,11377,0.149987324,0.03954802259887006,49.39556639758681,0.4519774011299435,0.5964117647058822
0.3559322033898305,11378,0.133776426,0.5932203389830508,2300.7451301681617,0.3672316384180791,0.5267285714285714
0.4293785310734463,11379,0.1429292,0.615819209039548,2440.217151970729,0.21468926553672316,0.37905263157894736
0.5875706214689266,11385,0.172750632,0.3615819209039548,1307.9663885025666,0.3559322033898305,0.5247942857142857
0.1864406779661017,11411,0.10213061,0.7457627118644068,2996.4031052822693,0.22598870056497175,0.3866807692307692
0.5932203389830508,11412,0.173110555,0.6610169491525424,2724.063376557316,0.4067796610169492,0.5575954545454546
0.4406779661016949,11413,0.143561307,0.005649717514124294,4.6196678724810285,0.3163841807909605,0.4925428571428572
0.4350282485875706,11414,0.14334391400000002,0.7796610169491526,3203.7702452264616,0.3785310734463277,0.5373
0.3728813559322034,11415,0.135717974,0.7570621468926554,3036.8038389770477,0.4406779661016949,0.5840888888888889
0.2824858757062147,11416,0.119384638,0.6779661016949152,2814.3974318217797,0.6610169491525424,0.7176000000000001
0.24858757062146894,11417,0.115986561,0.6892655367231638,2901.842565864345,0.6384180790960452,0.7086538461538463
0.4067796610169492,11418,0.140286059,0.8305084745762712,3924.3759469550128,0.6214689265536724,0.6975631578947369
0.384180790960452,11419,0.136156039,0.8135593220338984,3718.7034145778907,0.6045197740112994,0.6829789473684209
