Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total Households,All Households that Have a Computer,Households that Have a Computer with Dial-up Internet Subscription Alone,Households that Have a Computer with a Broadband Internet Subscription,Households that Have a Computer without an Internet Subscription,Households that Have No Computer,Percent of Households that Have No Computer,Total Population in Households,Population Under 18 Years in Households,All Population Under 18 Years in Households that Have a Computer,Population Under 18 Years that in Households that Have a Computer with Dial-up Internet Subscription Alone,Population Under 18 Years that in Households that Have a Computer with a Broadband Internet Subscription,Population Under 18 Years in Households that Have a Computer without an Internet Subscription,Population Under 18 Years in Households that Have No Computer,Population 18 to 64 Years in Households,All Population 18 to 64 Years in Households that Have a Computer,Population 18 to 64 Years in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 18 to 64 Years in Households that Have a Computer with a Broadband Internet Subscription,Population 18 to 64 Years in Households that Have a Computer without an Internet Subscription,Population 18 to 64 Years in Households that Have No Computer,Population 65 Years and Over in Households,All Population 65 Years and Over in Households that Have a Computer,Population 65 Years and Over in Households that Have a Computer with Dial-up Internet Subscription Alone,Population 65 Years and Over in Households that Have a Computer with a Broadband Internet Subscription,Population 65 Years and Over in Households that Have a Computer without an Internet Subscription,Population 65 Years and Over in Households with No Computer,Population in Households that Have No Computer,Percent of Population in Households that Have No Computer,Percent of Population Under 18 in Households with No Computer,Percent of Population 18 to 64 Years in Households with No Computer,Percent of Population 65 Years and Over in Households with No Computer,Total Black or African American Population in Households,All Black or African American Population in Households that Have a Computer,Black or African American Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Black or African American Population in Households that Have a Computer with a Broadband Internet Subscription,Black or African American Population in Households that Have a Computer without an Internet Subscription,Black or African American Population in Households with No Computer,Percent of Black or African American Population in Households with No Computer,Total American Indian and Alaska Native Population in Households,All American Indian and Alaska Native Population in Households that Have a Computer,American Indian and Alaska Native Population in Households that Have a Computer with Dial-up Internet Subscription Alone,American Indian and Alaska Native Population in Households that Have a Computer with a Broadband Internet Subscription,American Indian and Alaska Native Population in Households that Have a Computer without an Internet Subscription,American Indian and Alaska Native Population in Households with No Computer,Percent of American Indian and Alaska Native Population in Households with No Computer,Total Asian Population in Households,All Asian Population in Households that Have a Computer,Asian Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Asian Population in Households that Have a Computer with a Broadband Internet Subscription,Asian Population in Households that Have a Computer without an Internet Subscription,Asian Population in Households with No Computer,Percent of Asian Population in Households with No Computer,Total Native Hawaiian and Other Pacific Islander Population in Households,All Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer with a Broadband Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households that Have a Computer without an Internet Subscription,Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Percent of Native Hawaiian and Other Pacific Islander Population in Households with No Computer,Total Some Other Race Population in Households,All Some Other Race Population in Households that Have a Computer,Some Other Race Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Some Other Race Population in Households that Have a Computer with a Broadband Internet Subscription,Some Other Race Population in Households that Have a Computer without an Internet Subscription,Some Other Race Population in Households with No Computer,Percent of Some Other Race Population in Households with No Computer,Total Two or More Races Population in Households,All Two or More Races Population in Households that Have a Computer,Two or More Races Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Two or More Races Population in Households that Have a Computer with a Broadband Internet Subscription,Two or More Races Population in Households that Have a Computer without an Internet Subscription,Two or More Races Population in Households with No Computer,Percent of Two or More Races Population in Households with No Computer,Total Non-Hispanic White Population in Households,All Non-Hispanic White Population in Households that Have a Computer,Non-Hispanic White Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Non-Hispanic White Population in Households that Have a Computer with a Broadband Internet Subscription,Non-Hispanic White Population in Households that Have a Computer without an Internet Subscription,Non-Hispanic White Population in Households with No Computer,Percent of Non-Hispanic White Population in Households with No Computer,Total Hispanic or Latino Population in Households,All Hispanic or Latino Population in Households that Have a Computer,Hispanic or Latino Population in Households that Have a Computer with Dial-up Internet Subscription Alone,Hispanic or Latino Population in Households that Have a Computer with a Broadband Internet Subscription,Hispanic or Latino Population in Households that Have a Computer without an Internet Subscription,Hispanic or Latino Population in Households with No Computer,Percent of Hispanic or Latino Population in Households with No Computer,Shape Area,Shape Length
48167,11370,11370,36005000100,1677210,1035011,Census Tract 1,New York,Bronx County,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,2733873.5703125,6859.25690486936
48168,10473,10473,36005000200,479463,852046,Census Tract 2,New York,Bronx County,1328,1191,0,1054,137,137,10.3,4536,960,960,0,885,75,0,2626,2541,0,2442,99,85,950,820,0,691,129,130,215,4.7,0.0,3.2,13.7,1275,1232,0,1078,154,43,3.4,0,0,0,0,0,0,,104,104,0,104,0,0,0.0,0,0,0,0,0,0,,801,756,0,681,75,45,5.6,193,193,0,193,0,0,0.0,76,64,0,64,0,12,15.8,3366,3206,0,2903,303,160,4.8,831678.45703125,5722.479185788871
48169,10473,10473,36005000400,770689,690794,Census Tract 4,New York,Bronx County,1963,1768,0,1623,145,195,9.9,5620,1127,1105,0,1095,10,22,3785,3656,0,3467,189,129,708,450,0,401,49,258,409,7.3,2.0,3.4,36.4,1693,1628,0,1583,45,65,3.8,30,30,0,30,0,0,0.0,226,226,0,226,0,0,0.0,0,0,0,0,0,0,,841,841,0,801,40,0,0.0,209,209,0,209,0,0,0.0,207,182,0,182,0,25,12.1,3866,3547,0,3344,203,319,8.3,1558095.71484375,9823.2180303129
48170,10473,10473,36005001600,485079,0,Census Tract 16,New York,Bronx County,1982,1677,0,1403,274,305,15.4,5667,1501,1433,0,1191,242,68,3333,3047,0,2616,431,286,833,605,0,481,124,228,582,10.3,4.5,8.6,27.4,2303,2133,0,1878,255,170,7.4,0,0,0,0,0,0,,13,13,0,13,0,0,0.0,0,0,0,0,0,0,,865,734,0,585,149,131,15.1,157,157,0,157,0,0,0.0,149,149,0,138,11,0,0.0,3537,3061,0,2380,681,476,13.5,847812.59375,3898.1632323833
48171,10454,10454,36005001900,1668013,1143135,Census Tract 19,New York,Bronx County,929,887,0,788,99,42,4.5,2259,596,584,0,541,43,12,1601,1534,0,1416,118,67,62,60,0,50,10,2,81,3.6,2.0,4.2,3.2,761,725,0,676,49,36,4.7,0,0,0,0,0,0,,86,86,0,75,11,0,0.0,0,0,0,0,0,0,,720,686,0,586,100,34,4.7,137,137,0,137,0,0,0.0,250,248,0,237,11,2,0.8,1221,1178,0,1067,111,43,3.5,2859323.546875,12087.0136547957
48171,10455,10455,36005001900,1668013,1143135,Census Tract 19,New York,Bronx County,929,887,0,788,99,42,4.5,2259,596,584,0,541,43,12,1601,1534,0,1416,118,67,62,60,0,50,10,2,81,3.6,2.0,4.2,3.2,761,725,0,676,49,36,4.7,0,0,0,0,0,0,,86,86,0,75,11,0,0.0,0,0,0,0,0,0,,720,686,0,586,100,34,4.7,137,137,0,137,0,0,0.0,250,248,0,237,11,2,0.8,1221,1178,0,1067,111,43,3.5,2859323.546875,12087.0136547957
48172,10473,10473,36005002000,395564,0,Census Tract 20,New York,Bronx County,3151,2684,0,2263,421,467,14.8,9409,2558,2536,0,2085,451,22,5874,5462,0,4655,807,412,977,635,0,560,75,342,776,8.2,0.9,7.0,35.0,4487,4168,0,3040,1128,319,7.1,182,153,0,153,0,29,15.9,29,29,0,29,0,0,0.0,0,0,0,0,0,0,,1217,1159,0,1105,54,58,4.8,309,197,0,197,0,112,36.2,110,110,0,110,0,0,0.0,5905,5403,0,4838,565,502,8.5,691343.82421875,3357.14609856151
48173,10454,10454,36005002300,104645,0,Census Tract 23,New York,Bronx County,2000,1320,0,1045,275,680,34.0,4595,1101,1008,0,810,198,93,2848,2361,0,1983,378,487,646,248,0,192,56,398,978,21.3,8.4,17.1,61.6,2120,1681,0,1330,351,439,20.7,68,51,0,51,0,17,25.0,0,0,0,0,0,0,,0,0,0,0,0,0,,1844,1562,0,1316,246,282,15.3,85,37,0,27,10,48,56.5,0,0,0,0,0,0,,2672,2092,0,1816,276,580,21.7,182844.9921875,1902.0481346114102
48174,10473,10473,36005002400,675911,263388,Census Tract 24,New York,Bronx County,43,43,0,43,0,0,0.0,172,41,41,0,41,0,0,131,131,0,131,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,89,89,0,89,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,14,14,0,14,0,0,0.0,69,69,0,69,0,0,0.0,0,0,0,0,0,0,,1177585.3671875,6978.29190576802
48175,10454,10454,36005002500,127492,0,Census Tract 25,New York,Bronx County,1947,1501,6,1048,447,446,22.9,5887,1650,1551,0,1299,252,99,3689,3139,9,2522,608,550,548,329,14,239,76,219,868,14.7,6.0,14.9,40.0,1344,1071,0,839,232,273,20.3,22,0,0,0,0,22,100.0,50,7,0,7,0,43,86.0,20,20,0,20,0,0,0.0,3389,3023,0,2378,645,366,10.8,159,119,0,119,0,40,25.2,95,95,14,81,0,0,0.0,4562,3903,9,3176,718,659,14.4,222750.40234375,2023.30158224368
48176,10454,10454,36005002701,82641,0,Census Tract 27.01,New York,Bronx County,1061,881,8,696,177,180,17.0,2868,1020,938,16,785,137,82,1605,1474,27,1213,234,131,243,127,0,100,27,116,329,11.5,8.0,8.2,47.7,987,765,0,717,48,222,22.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,1603,1506,43,1131,332,97,6.1,35,35,0,35,0,0,0.0,0,0,0,0,0,0,,1985,1878,43,1476,359,107,5.4,144379.25,1678.0492237067301
48177,10454,10454,36005002702,155504,0,Census Tract 27.02,New York,Bronx County,1484,1238,0,880,358,246,16.6,4333,1372,1309,0,838,471,63,2658,2425,0,1714,711,233,303,166,0,158,8,137,433,10.0,4.6,8.8,45.2,1902,1712,0,1254,458,190,10.0,82,62,0,0,62,20,24.4,0,0,0,0,0,0,,0,0,0,0,0,0,,1708,1485,0,1102,383,223,13.1,167,167,0,89,78,0,0.0,36,36,0,36,0,0,0.0,2518,2295,0,1553,742,223,8.9,271689.64453125,2449.4611004308
48178,10473,10473,36005002800,414588,24677,Census Tract 28,New York,Bronx County,2309,1847,14,1541,292,462,20.0,5260,927,912,0,771,141,15,3355,3133,27,2814,292,222,978,602,0,382,220,376,613,11.7,1.6,6.6,38.4,3666,3241,27,2758,456,425,11.6,0,0,0,0,0,0,,29,29,0,29,0,0,0.0,0,0,0,0,0,0,,591,533,0,336,197,58,9.8,299,299,0,299,0,0,0.0,54,54,0,54,0,0,0.0,2085,1897,0,1700,197,188,9.0,724673.65234375,3637.3372599283
48179,10454,10454,36005003100,154703,0,Census Tract 31,New York,Bronx County,597,540,0,379,161,57,9.5,1703,411,411,0,274,137,0,1176,1099,0,795,304,77,116,71,0,65,6,45,122,7.2,0.0,6.5,38.8,510,480,0,289,191,30,5.9,0,0,0,0,0,0,,35,29,0,9,20,6,17.1,0,0,0,0,0,0,,701,634,0,416,218,67,9.6,90,90,0,90,0,0,0.0,23,17,0,17,0,6,26.1,1228,1118,0,882,236,110,9.0,270317.39453125,2345.1645466916602
48179,10455,10455,36005003100,154703,0,Census Tract 31,New York,Bronx County,597,540,0,379,161,57,9.5,1703,411,411,0,274,137,0,1176,1099,0,795,304,77,116,71,0,65,6,45,122,7.2,0.0,6.5,38.8,510,480,0,289,191,30,5.9,0,0,0,0,0,0,,35,29,0,9,20,6,17.1,0,0,0,0,0,0,,701,634,0,416,218,67,9.6,90,90,0,90,0,0,0.0,23,17,0,17,0,6,26.1,1228,1118,0,882,236,110,9.0,270317.39453125,2345.1645466916602
48180,10454,10454,36005003300,152385,0,Census Tract 33,New York,Bronx County,1198,970,0,704,266,228,19.0,3534,1194,1138,0,844,294,56,2108,1875,0,1532,343,233,232,107,0,58,49,125,414,11.7,4.7,11.1,53.9,1215,1215,0,1027,188,0,0.0,92,92,0,0,92,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,1655,1315,0,956,359,340,20.5,115,115,0,115,0,0,0.0,75,23,0,23,0,52,69.3,2092,1730,0,1327,403,362,17.3,266253.01171875,2403.0945969589498
48181,10454,10454,36005003500,142005,0,Census Tract 35,New York,Bronx County,1293,1073,0,902,171,220,17.0,3870,1239,1142,0,998,144,97,2286,2099,0,1772,327,187,345,148,0,103,45,197,481,12.4,7.8,8.2,57.1,1425,1275,0,997,278,150,10.5,82,70,0,70,0,12,14.6,0,0,0,0,0,0,,0,0,0,0,0,0,,1742,1449,0,1251,198,293,16.8,86,86,0,76,10,0,0.0,10,0,0,0,0,10,100.0,2594,2273,0,1976,297,321,12.4,248133.55078125,2330.37900682193
48181,10455,10455,36005003500,142005,0,Census Tract 35,New York,Bronx County,1293,1073,0,902,171,220,17.0,3870,1239,1142,0,998,144,97,2286,2099,0,1772,327,187,345,148,0,103,45,197,481,12.4,7.8,8.2,57.1,1425,1275,0,997,278,150,10.5,82,70,0,70,0,12,14.6,0,0,0,0,0,0,,0,0,0,0,0,0,,1742,1449,0,1251,198,293,16.8,86,86,0,76,10,0,0.0,10,0,0,0,0,10,100.0,2594,2273,0,1976,297,321,12.4,248133.55078125,2330.37900682193
48182,10455,10455,36005003700,165973,0,Census Tract 37,New York,Bronx County,148,86,0,58,28,62,41.9,269,14,14,0,14,0,0,242,155,0,97,58,87,13,13,0,13,0,0,87,32.3,0.0,36.0,0.0,75,55,0,23,32,20,26.7,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,102,35,0,35,0,67,65.7,0,0,0,0,0,0,,46,46,0,20,26,0,0.0,171,104,0,81,23,67,39.2,290021.6015625,2229.12910939818
48183,10473,10473,36005003800,63397,0,Census Tract 38,New York,Bronx County,411,309,0,289,20,102,24.8,1434,340,298,0,298,0,42,883,760,0,712,48,123,211,116,0,116,0,95,260,18.1,12.4,13.9,45.0,495,403,0,369,34,92,18.6,6,0,0,0,0,6,100.0,7,7,0,7,0,0,0.0,0,0,0,0,0,0,,132,109,0,109,0,23,17.4,0,0,0,0,0,0,,0,0,0,0,0,0,,959,791,0,777,14,168,17.5,110809.6953125,1399.5468912657502
48184,10454,10454,36005003900,216210,0,Census Tract 39,New York,Bronx County,2047,1450,0,1107,343,597,29.2,6692,1843,1671,0,1312,359,172,4326,3788,0,2902,886,538,523,247,0,206,41,276,986,14.7,9.3,12.4,52.8,1371,1290,0,1210,80,81,5.9,46,46,0,46,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,4339,3527,0,2491,1036,812,18.7,0,0,0,0,0,0,,310,310,0,194,116,0,0.0,5092,4172,0,3082,1090,920,18.1,377786.3125,2986.2312009491498
48185,10472,10472,36005004001,123145,0,Census Tract 40.01,New York,Bronx County,484,417,0,388,29,67,13.8,1485,316,305,0,296,9,11,964,914,0,856,58,50,205,145,0,126,19,60,121,8.1,3.5,5.2,29.3,163,142,0,129,13,21,12.9,0,0,0,0,0,0,,175,175,0,148,27,0,0.0,0,0,0,0,0,0,,659,642,0,601,41,17,2.6,38,27,0,27,0,11,28.9,185,136,0,131,5,49,26.5,952,906,0,901,5,46,4.8,215292.390625,1981.8996576035897
48186,10454,10454,36005004100,184733,0,Census Tract 41,New York,Bronx County,2056,1593,0,1317,276,463,22.5,5471,1620,1577,0,1395,182,43,3399,3020,0,2716,304,379,452,216,0,205,11,236,658,12.0,2.7,11.2,52.2,1366,1271,0,1214,57,95,7.0,0,0,0,0,0,0,,41,41,0,41,0,0,0.0,0,0,0,0,0,0,,3095,2689,0,2412,277,406,13.1,254,254,0,254,0,0,0.0,87,87,0,87,0,0,0.0,4208,3616,0,3176,440,592,14.1,322803.765625,2692.3462175612303
48187,10473,10473,36005004200,483356,0,Census Tract 42,New York,Bronx County,2736,2182,0,1910,272,554,20.2,7207,2141,2090,0,1928,162,51,3967,3777,0,3377,400,190,1099,626,0,548,78,473,714,9.9,2.4,4.8,43.0,3615,3353,0,3186,167,262,7.2,0,0,0,0,0,0,,88,71,0,71,0,17,19.3,0,0,0,0,0,0,,1005,807,0,769,38,198,19.7,203,181,0,181,0,22,10.8,370,350,0,350,0,20,5.4,3617,3202,0,2729,473,415,11.5,844931.96484375,4136.94984719945
48188,10454,10454,36005004300,225393,0,Census Tract 43,New York,Bronx County,2111,1706,0,1400,306,405,19.2,6059,1749,1650,0,1396,254,99,3658,3297,0,2855,442,361,652,372,0,345,27,280,740,12.2,5.7,9.9,42.9,1907,1701,0,1477,224,206,10.8,39,39,0,39,0,0,0.0,42,42,0,42,0,0,0.0,0,0,0,0,0,0,,2876,2472,0,2038,434,404,14.0,297,280,0,280,0,17,5.7,32,25,0,17,8,7,21.9,4502,3951,0,3460,491,551,12.2,393879.29296875,2613.62047317777
48188,10455,10455,36005004300,225393,0,Census Tract 43,New York,Bronx County,2111,1706,0,1400,306,405,19.2,6059,1749,1650,0,1396,254,99,3658,3297,0,2855,442,361,652,372,0,345,27,280,740,12.2,5.7,9.9,42.9,1907,1701,0,1477,224,206,10.8,39,39,0,39,0,0,0.0,42,42,0,42,0,0,0.0,0,0,0,0,0,0,,2876,2472,0,2038,434,404,14.0,297,280,0,280,0,17,5.7,32,25,0,17,8,7,21.9,4502,3951,0,3460,491,551,12.2,393879.29296875,2613.62047317777
48189,10472,10472,36005004400,265578,0,Census Tract 44,New York,Bronx County,1641,1380,0,1099,281,261,15.9,4412,1319,1244,0,1143,101,75,2584,2336,0,2025,311,248,509,355,0,211,144,154,477,10.8,5.7,9.6,30.3,1870,1672,0,1388,284,198,10.6,16,16,0,16,0,0,0.0,96,96,0,78,18,0,0.0,0,0,0,0,0,0,,1738,1508,0,1301,207,230,13.2,159,143,0,143,0,16,10.1,163,163,0,163,0,0,0.0,2567,2294,0,2040,254,273,10.6,464282.89453125,3470.90034546296
48190,10473,10473,36005004600,135340,0,Census Tract 46,New York,Bronx County,706,651,0,571,80,55,7.8,1817,511,511,0,393,118,0,1064,1043,0,927,116,21,242,192,0,140,52,50,71,3.9,0.0,2.0,20.7,655,627,0,562,65,28,4.3,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,232,209,0,209,0,23,9.9,113,113,0,113,0,0,0.0,100,100,0,39,61,0,0.0,1066,1023,0,863,160,43,4.0,236569.76953125,2111.29685395732
48191,10472,10472,36005004800,150832,0,Census Tract 48,New York,Bronx County,1407,1213,0,939,274,194,13.8,4664,1148,1119,0,873,246,29,3319,3074,0,2549,525,245,197,98,0,69,29,99,373,8.0,2.5,7.4,50.3,1121,1121,0,879,242,0,0.0,152,95,0,95,0,57,37.5,0,0,0,0,0,0,,0,0,0,0,0,0,,2516,2321,0,1907,414,195,7.8,392,392,0,392,0,0,0.0,56,29,0,0,29,27,48.2,3489,3200,0,2638,562,289,8.3,263686.09375,2196.83539786601
48192,10472,10472,36005005001,97889,0,Census Tract 50.01,New York,Bronx County,1565,1264,0,921,343,301,19.2,4632,1258,1218,0,973,245,40,2766,2341,0,1749,592,425,608,358,0,255,103,250,715,15.4,3.2,15.4,41.1,1081,991,0,785,206,90,8.3,66,58,0,58,0,8,12.1,49,49,0,49,0,0,0.0,0,0,0,0,0,0,,2782,2467,0,1787,680,315,11.3,146,146,0,146,0,0,0.0,43,43,0,43,0,0,0.0,3391,2774,0,2040,734,617,18.2,171121.546875,1694.28415675302
48193,10472,10472,36005005002,113902,0,Census Tract 50.02,New York,Bronx County,1871,1486,0,1098,388,385,20.6,5401,1593,1345,0,1072,273,248,3416,2884,0,2282,602,532,392,207,0,156,51,185,965,17.9,15.6,15.6,47.2,1185,1106,0,973,133,79,6.7,32,32,0,32,0,0,0.0,74,74,0,74,0,0,0.0,0,0,0,0,0,0,,3263,2729,0,1989,740,534,16.4,178,84,0,70,14,94,52.8,64,42,0,42,0,22,34.4,4227,3351,0,2543,808,876,20.7,199128.2578125,1829.0518695212197
48194,10451,10451,36005005100,510448,0,Census Tract 51,New York,Bronx County,2083,1693,0,1363,330,390,18.7,5551,1852,1806,0,1509,297,46,3158,2836,0,2414,422,322,541,236,0,123,113,305,673,12.1,2.5,10.2,56.4,1890,1607,0,1368,239,283,15.0,0,0,0,0,0,0,,30,30,0,30,0,0,0.0,0,0,0,0,0,0,,2882,2624,0,2303,321,258,9.0,202,202,0,28,174,0,0.0,0,0,0,0,0,0,,3896,3471,0,2763,708,425,10.9,859020.8671875,5328.35354699498
48194,10454,10454,36005005100,510448,0,Census Tract 51,New York,Bronx County,2083,1693,0,1363,330,390,18.7,5551,1852,1806,0,1509,297,46,3158,2836,0,2414,422,322,541,236,0,123,113,305,673,12.1,2.5,10.2,56.4,1890,1607,0,1368,239,283,15.0,0,0,0,0,0,0,,30,30,0,30,0,0,0.0,0,0,0,0,0,0,,2882,2624,0,2303,321,258,9.0,202,202,0,28,174,0,0.0,0,0,0,0,0,0,,3896,3471,0,2763,708,425,10.9,859020.8671875,5328.35354699498
48195,10472,10472,36005005200,182689,0,Census Tract 52,New York,Bronx County,834,575,5,446,124,259,31.1,2091,622,487,0,466,21,135,1206,963,0,811,152,243,263,101,5,55,41,162,540,25.8,21.7,20.1,61.6,505,399,5,290,104,106,21.0,36,27,0,0,27,9,25.0,9,9,0,9,0,0,0.0,0,0,0,0,0,0,,1134,941,0,863,78,193,17.0,96,38,0,38,0,58,60.4,0,0,0,0,0,0,,1619,1199,0,1089,110,420,25.9,319367.328125,2323.6470263414103
48196,10453,10453,36005005300,68745,3852,Census Tract 53,New York,Bronx County,1591,1294,0,954,340,297,18.7,4483,1790,1618,0,1197,421,172,2480,2123,0,1632,491,357,213,128,0,120,8,85,614,13.7,9.6,14.4,39.9,2636,2323,0,1946,377,313,11.9,72,72,0,31,41,0,0.0,7,7,0,7,0,0,0.0,0,0,0,0,0,0,,1206,992,0,659,333,214,17.7,148,124,0,81,43,24,16.2,54,45,0,39,6,9,16.7,2018,1666,0,1172,494,352,17.4,117559.46875,1676.8115877299801
48197,10472,10472,36005005400,196516,0,Census Tract 54,New York,Bronx County,1782,1458,0,1189,269,324,18.2,5994,1578,1535,0,1337,198,43,3945,3684,0,2648,1036,261,471,295,0,198,97,176,480,8.0,2.7,6.6,37.4,1603,1357,0,1187,170,246,15.3,419,419,0,23,396,0,0.0,81,40,0,40,0,41,50.6,0,0,0,0,0,0,,2989,2834,0,2283,551,155,5.2,126,126,0,64,62,0,0.0,86,86,0,86,0,0,0.0,4476,4260,0,2955,1305,216,4.8,343582.0546875,2566.93009285853
48198,10472,10472,36005005600,136188,0,Census Tract 56,New York,Bronx County,872,612,0,533,79,260,29.8,2384,640,570,0,543,27,70,1228,1077,0,969,108,151,516,277,0,226,51,239,460,19.3,10.9,12.3,46.3,714,534,0,469,65,180,25.2,32,32,0,32,0,0,0.0,12,12,0,12,0,0,0.0,0,0,0,0,0,0,,1299,1110,0,1014,96,189,14.5,38,38,0,26,12,0,0.0,25,19,0,19,0,6,24.0,1619,1269,0,1148,121,350,21.6,238126.6875,2001.16133017345
48199,10451,10451,36005005902,69637,0,Census Tract 59.02,New York,Bronx County,1017,899,0,796,103,118,11.6,2532,571,571,0,513,58,0,1617,1521,0,1378,143,96,344,304,0,269,35,40,136,5.4,0.0,5.9,11.6,675,626,0,513,113,49,7.3,0,0,0,0,0,0,,39,39,0,39,0,0,0.0,0,0,0,0,0,0,,1215,1186,0,1067,119,29,2.4,90,78,0,78,0,12,13.3,140,131,0,131,0,9,6.4,1617,1551,0,1407,144,66,4.1,121729.30078125,2083.80308895687
48200,10460,10460,36005006000,315748,0,Census Tract 60,New York,Bronx County,385,358,0,328,30,27,7.0,1451,314,314,0,314,0,0,939,939,0,930,9,0,198,160,0,125,35,38,38,2.6,0.0,0.0,19.2,310,310,0,291,19,0,0.0,0,0,0,0,0,0,,43,43,0,43,0,0,0.0,0,0,0,0,0,0,,711,695,0,670,25,16,2.3,20,20,0,20,0,0,0.0,9,9,0,9,0,0,0.0,1107,1074,0,1049,25,33,3.0,552174.80859375,3164.9106567489303
48201,10451,10451,36005006100,242362,0,Census Tract 61,New York,Bronx County,2143,1742,8,1494,240,401,18.7,3697,301,301,0,238,63,0,2340,2260,0,1947,313,80,1056,715,8,638,69,341,421,11.4,0.0,3.4,32.3,2766,2430,8,2225,197,336,12.1,0,0,0,0,0,0,,17,17,0,17,0,0,0.0,0,0,0,0,0,0,,545,545,0,312,233,0,0.0,114,95,0,95,0,19,16.7,116,103,0,103,0,13,11.2,889,803,8,481,314,86,9.7,423640.12109375,3358.04672175313
48202,10472,10472,36005006200,192942,0,Census Tract 62,New York,Bronx County,2362,1736,0,1478,258,626,26.5,7179,2240,2172,0,2074,98,68,4255,3558,0,3015,543,697,684,305,0,243,62,379,1144,15.9,3.0,16.4,55.4,2750,2399,0,2294,105,351,12.8,65,18,0,18,0,47,72.3,192,192,0,192,0,0,0.0,0,0,0,0,0,0,,3164,2743,0,2390,353,421,13.3,129,96,0,96,0,33,25.6,102,102,0,102,0,0,0.0,4528,3589,0,2991,598,939,20.7,337370.8359375,2910.20250703137
48203,10451,10451,36005006300,1046237,9963,Census Tract 63,New York,Bronx County,1891,1686,16,1271,399,205,10.8,4443,1096,999,0,826,173,97,2935,2740,16,2265,459,195,412,314,0,217,97,98,390,8.8,8.9,6.6,23.8,1307,1226,0,960,266,81,6.2,23,23,0,0,23,0,0.0,63,61,0,61,0,2,3.2,0,0,0,0,0,0,,1857,1583,16,1190,377,274,14.8,202,202,0,202,0,0,0.0,364,358,0,331,27,6,1.6,2892,2584,16,2121,447,308,10.7,1793845.22265625,8388.45729342265
48203,10452,10452,36005006300,1046237,9963,Census Tract 63,New York,Bronx County,1891,1686,16,1271,399,205,10.8,4443,1096,999,0,826,173,97,2935,2740,16,2265,459,195,412,314,0,217,97,98,390,8.8,8.9,6.6,23.8,1307,1226,0,960,266,81,6.2,23,23,0,0,23,0,0.0,63,61,0,61,0,2,3.2,0,0,0,0,0,0,,1857,1583,16,1190,377,274,14.8,202,202,0,202,0,0,0.0,364,358,0,331,27,6,1.6,2892,2584,16,2121,447,308,10.7,1793845.22265625,8388.45729342265
48204,10472,10472,36005006400,168249,0,Census Tract 64,New York,Bronx County,1337,944,0,774,170,393,29.4,3612,927,849,0,532,317,78,2087,1710,0,1294,416,377,598,330,0,304,26,268,723,20.0,8.4,18.1,44.8,1420,924,0,809,115,496,34.9,0,0,0,0,0,0,,101,101,0,101,0,0,0.0,0,0,0,0,0,0,,1474,1409,0,862,547,65,4.4,157,157,0,157,0,0,0.0,162,162,0,162,0,0,0.0,1904,1620,0,1002,618,284,14.9,294191.28515625,2351.12302806701
48205,10451,10451,36005006500,261808,0,Census Tract 65,New York,Bronx County,1948,1628,0,1339,289,320,16.4,5213,1537,1465,0,1091,374,72,3304,3004,0,2586,418,300,372,152,0,127,25,220,592,11.4,4.7,9.1,59.1,1785,1635,0,1321,314,150,8.4,0,0,0,0,0,0,,103,103,0,103,0,0,0.0,0,0,0,0,0,0,,2143,1803,0,1524,279,340,15.9,246,246,0,141,105,0,0.0,223,181,0,181,0,42,18.8,3250,2830,0,2236,594,420,12.9,457567.75390625,3951.1272632859495
